amount,average_transaction_amount,amount_ratio,transaction_hour,transaction_day,location_match,location_changed,new_device,trusted_ip,vpn_used,failed_login_count,password_reset,otp_verified,session_duration_minutes,ip_reputation_score,new_receiver,receiver_trust_score,receiver_risk_score,merchant_category,payment_method,high_risk_merchant,night_transaction,impossible_travel,time_gap_minutes,previous_transactions_last_1_hour,previous_transactions_last_24_hours,high_value_transaction,persona,home_city,login_city,transaction_city,is_fraud
2341.33,4106.97,0.57,12,5,1,0,0,1,0,1,0,1,19,97,1,82,9,Retail,Credit Card,0,0,0,6.0,0,0,0,Salaried,Gurgaon,Gurgaon,Gurgaon,0
1558.52,4106.97,0.379,17,5,1,0,0,1,0,0,0,1,25,98,0,100,15,Food,Credit Card,0,0,0,14.0,0,1,0,Salaried,Gurgaon,Gurgaon,Gurgaon,0
5214.5,4106.97,1.27,18,5,1,0,0,1,0,0,0,1,12,100,0,100,15,E-commerce,Credit Card,0,0,0,1.0,0,2,0,Salaried,Gurgaon,Gurgaon,Gurgaon,0
3532.85,4106.97,0.86,8,0,1,0,1,0,1,5,0,0,7,17,0,92,7,Electronics,Credit Card,0,0,0,5.0,0,0,0,Salaried,Gurgaon,Gurgaon,Gurgaon,1
3916.55,4106.97,0.954,14,0,1,0,0,1,0,0,0,1,18,88,1,88,28,Groceries,Credit Card,0,0,0,7.0,0,1,0,Salaried,Gurgaon,Gurgaon,Gurgaon,0
4645.41,4106.97,1.131,1,1,1,0,0,1,0,0,0,1,13,85,1,79,0,Food,Credit Card,0,1,0,5.0,0,2,0,Salaried,Gurgaon,Gurgaon,Gurgaon,0
12624.26,4106.97,3.074,4,1,1,0,0,1,1,0,0,1,22,67,0,88,28,Travel,Credit Card,0,1,0,11.0,0,3,0,Salaried,Gurgaon,Gurgaon,Gurgaon,0
4341.09,4106.97,1.057,6,1,1,0,0,1,1,0,0,1,28,66,0,70,13,Groceries,Credit Card,0,0,0,11.0,0,4,0,Salaried,Gurgaon,Gurgaon,Gurgaon,0
5671.65,4106.97,1.381,15,1,1,0,0,1,0,0,0,1,22,100,0,82,9,E-commerce,Credit Card,0,0,0,14.0,0,3,0,Salaried,Gurgaon,Gurgaon,Gurgaon,0
1514.63,4106.97,0.369,18,1,1,0,0,1,0,0,0,1,24,91,0,79,0,Food,Credit Card,0,0,0,13.0,0,4,0,Salaried,Gurgaon,Gurgaon,Gurgaon,0
4051.32,4106.97,0.986,18,1,1,0,0,1,0,0,0,0,7,91,0,82,9,Groceries,Credit Card,0,0,0,5.0,1,5,0,Salaried,Gurgaon,Gurgaon,Gurgaon,0
28062.72,4106.97,6.833,20,1,1,0,1,0,1,0,0,1,31,36,1,24,92,E-commerce,UPI,0,0,0,12.0,0,6,1,Salaried,Gurgaon,Gurgaon,Gurgaon,1
4042.6,4106.97,0.984,22,1,1,0,0,1,0,0,0,1,25,92,0,82,9,Food,Credit Card,0,0,0,7.0,0,7,0,Salaried,Gurgaon,Gurgaon,Gurgaon,0
5941.37,4106.97,1.447,10,2,1,0,0,1,0,0,0,1,19,99,0,80,5,Travel,Credit Card,0,0,0,3.0,0,5,0,Salaried,Gurgaon,Gurgaon,Gurgaon,0
19982.14,4106.97,4.865,17,2,1,0,1,0,1,0,0,1,20,57,1,23,73,Food,NEFT,0,0,0,12.0,0,5,1,Salaried,Gurgaon,Gurgaon,Gurgaon,1
34357.18,2901.98,11.839,3,0,1,0,0,1,1,0,0,1,13,95,1,7,88,Crypto,Credit Card,1,1,0,11.0,0,0,1,Salaried,Coimbatore,Coimbatore,Coimbatore,1
9509.18,2901.98,3.277,12,0,1,0,0,1,0,0,0,1,17,95,1,98,23,Electronics,Debit Card,0,0,0,8.0,0,1,0,Salaried,Coimbatore,Coimbatore,Coimbatore,0
1882.5,2901.98,0.649,18,0,1,0,0,1,0,0,0,1,25,95,0,71,17,Food,Debit Card,0,0,0,9.0,0,2,0,Salaried,Coimbatore,Coimbatore,Coimbatore,0
2996.24,2901.98,1.032,9,5,1,0,0,1,0,0,0,1,14,96,1,95,19,Retail,Debit Card,0,0,0,7.0,0,0,0,Salaried,Coimbatore,Coimbatore,Coimbatore,0
2920.82,2901.98,1.006,2,0,1,0,0,1,0,0,0,1,7,93,1,81,26,Food,Debit Card,0,1,0,3.0,0,0,0,Salaried,Coimbatore,Coimbatore,Coimbatore,0
4149.47,2901.98,1.43,15,0,1,0,0,1,0,0,0,1,17,90,0,81,26,Food,Debit Card,0,0,0,12.0,0,1,0,Salaried,Coimbatore,Coimbatore,Coimbatore,0
2487.82,2901.98,0.857,15,0,1,0,0,1,0,1,0,1,24,97,0,95,19,Groceries,Debit Card,0,0,0,12.0,1,2,0,Salaried,Coimbatore,Coimbatore,Coimbatore,0
12146.68,2901.98,4.186,20,0,1,0,1,0,1,0,0,1,10,50,1,10,78,Retail,Debit Card,0,0,0,9.0,0,3,1,Salaried,Coimbatore,Coimbatore,Coimbatore,1
2231.47,2901.98,0.769,22,0,0,1,0,1,0,2,0,1,15,96,0,81,29,Retail,Debit Card,0,0,0,8.0,0,4,0,Salaried,Coimbatore,Coimbatore,Kolkata,0
3896.51,2901.98,1.343,2,1,1,0,0,1,0,0,0,1,23,99,0,81,29,E-commerce,Debit Card,0,1,0,5.0,0,4,0,Salaried,Coimbatore,Coimbatore,Coimbatore,0
1471.03,2901.98,0.507,5,1,1,0,0,1,0,2,0,1,15,100,1,81,28,Groceries,Debit Card,0,0,0,6.0,0,5,0,Salaried,Coimbatore,Coimbatore,Coimbatore,0
3087.81,2901.98,1.064,12,1,1,0,0,1,0,1,0,1,15,93,1,74,9,Food,Debit Card,0,0,0,1.0,0,6,0,Salaried,Coimbatore,Coimbatore,Coimbatore,0
3472.43,2901.98,1.197,16,1,1,0,0,1,0,0,0,1,14,97,0,95,19,Groceries,Debit Card,0,0,0,12.0,0,5,0,Salaried,Coimbatore,Coimbatore,Coimbatore,0
1456.61,2901.98,0.502,18,1,1,0,0,1,0,0,0,1,26,90,1,81,2,E-commerce,Debit Card,0,0,0,14.0,0,6,0,Salaried,Coimbatore,Coimbatore,Coimbatore,0
2693.13,2901.98,0.928,21,1,1,0,0,1,0,0,0,1,10,93,0,74,9,Groceries,Debit Card,0,0,0,1.0,0,6,0,Salaried,Coimbatore,Coimbatore,Coimbatore,0
2133.21,2901.98,0.735,2,3,1,0,0,1,0,1,0,0,18,93,0,81,28,Food,Debit Card,0,1,0,12.0,0,0,0,Salaried,Coimbatore,Coimbatore,Coimbatore,0
8381.85,758.97,11.044,5,0,1,1,1,0,1,4,1,1,20,20,1,26,80,Food,IMPS,0,0,1,7.0,0,0,1,Senior Citizen,Kochi,Chandigarh,Chandigarh,1
516.11,758.97,0.68,6,3,1,0,0,1,0,0,0,1,23,90,1,94,8,Travel,NEFT,0,0,0,9.0,0,0,0,Senior Citizen,Kochi,Kochi,Kochi,0
352.4,758.97,0.464,11,4,1,0,0,1,0,0,0,1,5,94,0,94,8,Travel,NEFT,0,0,0,4.0,0,0,0,Senior Citizen,Kochi,Kochi,Kochi,0
495.75,758.97,0.653,15,5,1,0,0,1,0,0,0,1,24,93,0,94,8,Food,NEFT,0,0,1,15.0,0,0,0,Senior Citizen,Kochi,Kochi,Kochi,0
632.09,758.97,0.833,13,6,1,0,0,1,0,0,0,1,21,86,0,94,8,E-commerce,NEFT,0,0,0,1.0,0,1,0,Senior Citizen,Kochi,Kochi,Kochi,0
1167.09,758.97,1.538,22,6,1,0,1,1,0,0,0,1,31,95,1,85,1,Travel,Credit Card,0,0,0,13.0,0,1,0,Senior Citizen,Kochi,Kochi,Kochi,1
944.71,758.97,1.245,22,6,1,0,0,1,0,0,0,1,21,98,0,88,20,Groceries,NEFT,0,0,0,13.0,1,2,0,Senior Citizen,Kochi,Kochi,Kochi,0
688.05,758.97,0.907,7,0,1,0,0,1,0,0,0,1,17,96,0,94,8,Food,NEFT,0,0,0,14.0,0,3,0,Senior Citizen,Kochi,Kochi,Kochi,0
428.99,758.97,0.565,19,0,1,0,0,1,0,0,0,1,18,99,1,88,20,E-commerce,NEFT,0,0,0,13.0,0,3,0,Senior Citizen,Kochi,Kochi,Kochi,0
498.97,758.97,0.657,23,0,1,0,0,1,0,1,0,1,23,94,1,90,15,E-commerce,NEFT,0,0,0,10.0,0,2,0,Senior Citizen,Kochi,Kochi,Kochi,0
3609.11,758.97,4.755,2,1,1,0,0,1,0,0,0,1,11,97,0,94,8,Travel,NEFT,0,1,0,4.0,0,3,1,Senior Citizen,Kochi,Kochi,Kochi,0
572.78,758.97,0.755,4,1,1,0,0,1,0,0,0,1,30,92,0,88,20,Travel,NEFT,0,1,0,10.0,0,4,0,Senior Citizen,Kochi,Kochi,Kochi,0
417.37,758.97,0.55,14,1,1,0,0,1,0,0,0,1,11,96,1,76,17,E-commerce,NEFT,0,0,0,4.0,0,4,0,Senior Citizen,Kochi,Kochi,Kochi,0
373.33,758.97,0.492,1,2,1,0,0,1,0,0,0,1,7,97,1,87,7,E-commerce,NEFT,0,1,0,1.0,0,3,0,Senior Citizen,Kochi,Kochi,Kochi,0
912.0,758.97,1.202,4,2,1,0,0,1,0,1,0,1,14,88,0,87,7,E-commerce,NEFT,0,1,0,7.0,0,2,0,Senior Citizen,Kochi,Kochi,Kochi,0
719.95,758.97,0.949,14,2,1,0,0,1,0,0,0,1,11,94,0,79,0,E-commerce,NEFT,0,0,0,4.0,0,2,0,Senior Citizen,Kochi,Kochi,Kochi,0
691.36,758.97,0.911,10,3,1,0,0,1,0,2,0,1,18,86,0,79,0,E-commerce,NEFT,0,0,0,13.0,0,1,0,Senior Citizen,Kochi,Kochi,Kochi,0
37592.12,30449.57,1.235,2,0,1,1,0,0,0,0,0,1,5,91,1,74,20,Travel,IMPS,0,1,1,2.0,0,0,0,Business,Bengaluru,Lucknow,Lucknow,0
18426.42,30449.57,0.605,3,0,1,0,0,1,0,2,0,1,18,97,0,88,8,Groceries,IMPS,0,1,0,15.0,0,1,0,Business,Bengaluru,Bengaluru,Bengaluru,0
41121.61,30449.57,1.35,6,0,1,1,0,0,0,1,0,1,28,89,0,74,20,Travel,IMPS,0,0,0,12.0,0,2,0,Business,Bengaluru,Lucknow,Lucknow,0
10640.09,30449.57,0.349,15,2,0,1,0,1,0,0,0,1,19,98,1,88,8,Food,IMPS,0,0,0,9.0,0,0,0,Business,Bengaluru,Bengaluru,Indore,0
31174.46,30449.57,1.024,10,4,0,1,0,1,0,0,0,1,16,96,0,88,8,Groceries,IMPS,0,0,0,6.0,0,0,0,Business,Bengaluru,Bengaluru,Pune,0
42938.85,30449.57,1.41,11,5,1,0,0,1,0,3,0,1,28,98,0,74,20,Food,IMPS,0,0,1,10.0,0,0,0,Business,Bengaluru,Bengaluru,Bengaluru,0
39044.27,30449.57,1.282,6,6,1,0,0,1,0,0,0,1,26,100,0,88,8,Travel,IMPS,0,0,0,10.0,0,1,0,Business,Bengaluru,Bengaluru,Bengaluru,0
35778.07,30449.57,1.175,21,6,0,1,0,1,0,0,0,1,11,88,1,87,20,E-commerce,IMPS,0,0,0,2.0,0,1,0,Business,Bengaluru,Bengaluru,Chennai,0
33002.5,30449.57,1.084,12,0,0,1,0,1,0,0,0,1,18,90,0,74,20,Electronics,IMPS,0,0,0,5.0,0,1,0,Business,Bengaluru,Bengaluru,Kochi,0
12682.71,30449.57,0.417,18,0,1,0,0,1,0,0,0,1,22,86,0,88,8,Travel,IMPS,0,0,0,14.0,0,2,0,Business,Bengaluru,Bengaluru,Bengaluru,0
19304.38,30449.57,0.634,19,0,1,0,0,1,0,0,0,1,30,85,0,88,8,Food,IMPS,0,0,0,13.0,0,3,0,Business,Bengaluru,Bengaluru,Bengaluru,0
14701.83,30449.57,0.483,22,0,1,0,0,1,0,0,0,1,19,99,0,82,26,Electronics,IMPS,0,0,0,2.0,0,3,0,Business,Bengaluru,Bengaluru,Bengaluru,0
14750.13,30449.57,0.484,9,1,1,0,0,1,0,0,0,1,28,99,1,82,26,Groceries,IMPS,0,0,0,12.0,0,4,0,Business,Bengaluru,Bengaluru,Bengaluru,0
33484.12,30449.57,1.1,17,1,1,0,0,1,1,0,0,1,26,69,0,74,20,Retail,IMPS,0,0,0,14.0,0,4,0,Business,Bengaluru,Bengaluru,Bengaluru,0
25476.14,30449.57,0.837,18,1,1,0,0,1,0,0,0,1,24,90,1,70,2,Travel,IMPS,0,0,0,5.0,1,4,0,Business,Bengaluru,Bengaluru,Bengaluru,0
15772.36,30449.57,0.518,11,2,1,0,0,1,0,0,0,1,23,91,0,74,20,Groceries,IMPS,0,0,0,4.0,0,2,0,Business,Bengaluru,Bengaluru,Bengaluru,0
9760.24,30449.57,0.321,16,2,1,0,0,1,0,0,0,1,30,85,1,93,12,Travel,IMPS,0,0,0,11.0,0,3,0,Business,Bengaluru,Bengaluru,Bengaluru,0
30650.84,30449.57,1.007,17,2,1,0,0,1,0,0,0,1,26,98,0,87,20,Travel,IMPS,0,0,0,8.0,0,4,0,Business,Bengaluru,Bengaluru,Bengaluru,0
5470.41,1697.55,3.223,20,6,1,0,0,1,0,0,0,1,30,85,0,71,11,Travel,NEFT,0,0,0,15.0,0,0,0,Salaried,Pune,Pune,Pune,0
1184.08,1697.55,0.698,1,0,1,0,0,1,0,0,0,1,12,92,0,71,11,E-commerce,NEFT,0,1,0,6.0,0,1,0,Salaried,Pune,Pune,Pune,0
1082.74,1697.55,0.638,9,0,1,0,0,1,0,0,0,1,15,94,1,71,11,Travel,NEFT,0,0,0,8.0,0,2,0,Salaried,Pune,Pune,Pune,0
1190.97,1697.55,0.702,9,2,1,0,0,1,0,0,0,1,16,87,1,93,27,E-commerce,NEFT,0,0,0,6.0,0,0,0,Salaried,Pune,Pune,Pune,0
22734.92,1697.55,13.393,23,3,1,0,0,1,1,0,0,1,30,88,1,7,86,Crypto,IMPS,1,0,0,13.0,0,0,1,Salaried,Pune,Pune,Pune,1
1934.89,1697.55,1.14,1,4,1,0,0,1,0,0,0,1,19,86,0,93,27,Food,NEFT,0,1,0,6.0,0,1,0,Salaried,Pune,Pune,Pune,0
1372.64,1697.55,0.809,11,4,1,0,0,1,0,0,0,1,9,94,0,71,11,Retail,NEFT,0,0,0,6.0,0,2,0,Salaried,Pune,Pune,Pune,0
2220.01,1697.55,1.308,20,4,0,1,0,1,0,0,0,1,13,93,0,71,11,Retail,NEFT,0,0,0,2.0,0,3,0,Salaried,Pune,Pune,Chandigarh,0
1226.83,1697.55,0.723,16,5,1,0,0,1,1,0,0,1,11,57,0,93,27,Travel,NEFT,0,0,0,6.0,0,1,0,Salaried,Pune,Pune,Pune,0
1691.42,1697.55,0.996,3,6,1,0,0,1,0,0,0,1,24,85,1,94,27,Electronics,NEFT,0,1,0,9.0,0,1,0,Salaried,Pune,Pune,Pune,0
1302.56,1697.55,0.767,6,6,1,0,0,1,0,0,0,1,18,86,0,71,11,Food,NEFT,0,0,0,3.0,0,2,0,Salaried,Pune,Pune,Pune,0
1738.94,1697.55,1.024,0,0,1,0,0,1,0,1,0,1,28,90,1,83,5,E-commerce,NEFT,0,1,0,13.0,0,2,0,Salaried,Pune,Pune,Pune,0
1802.51,1697.55,1.062,14,0,1,0,0,1,0,0,0,1,27,94,0,93,27,Groceries,NEFT,0,0,0,8.0,0,1,0,Salaried,Pune,Pune,Pune,0
23193.56,1697.55,13.663,16,0,1,0,0,1,1,0,0,1,16,92,1,16,70,Crypto,Credit Card,1,0,0,9.0,0,2,1,Salaried,Pune,Pune,Pune,1
2154.69,1697.55,1.269,6,1,1,0,0,1,0,0,0,1,18,92,1,79,7,E-commerce,NEFT,0,0,0,13.0,0,2,0,Salaried,Pune,Pune,Pune,0
1856.42,1697.55,1.094,11,1,0,1,0,1,0,0,0,1,18,86,0,94,27,Food,NEFT,0,0,0,4.0,0,3,0,Salaried,Pune,Pune,Hyderabad,0
1213.99,1697.55,0.715,12,1,1,0,0,1,1,0,0,1,10,51,0,94,27,Crypto,NEFT,1,0,0,1.0,0,4,0,Salaried,Pune,Pune,Pune,0
1387.01,1697.55,0.817,13,1,1,0,0,1,0,2,0,1,13,97,0,94,27,Travel,NEFT,0,0,0,7.0,0,5,0,Salaried,Pune,Pune,Pune,0
8242.43,1697.55,4.855,18,1,1,0,0,1,0,0,0,1,28,91,1,86,24,Food,NEFT,0,0,0,10.0,0,4,1,Salaried,Pune,Pune,Pune,0
1299.03,1697.55,0.765,0,2,1,0,0,1,0,0,0,1,12,96,1,81,21,Groceries,NEFT,0,1,0,10.0,0,5,0,Salaried,Pune,Pune,Pune,0
12080.67,12816.22,0.943,2,0,1,0,0,1,0,2,0,1,15,91,1,82,26,Electronics,IMPS,0,1,0,10.0,0,0,0,Business,Mumbai,Mumbai,Mumbai,0
59635.47,12816.22,4.653,5,0,0,1,0,1,0,0,0,1,20,85,1,94,2,Food,IMPS,0,0,0,2.0,0,1,1,Business,Mumbai,Mumbai,Kochi,0
11314.08,12816.22,0.883,6,2,1,0,0,1,0,0,0,1,17,100,1,81,13,Food,IMPS,0,0,0,4.0,0,0,0,Business,Mumbai,Mumbai,Mumbai,0
11599.12,12816.22,0.905,14,4,1,0,0,1,0,0,0,1,14,90,0,81,13,E-commerce,IMPS,0,0,0,7.0,0,0,0,Business,Mumbai,Mumbai,Mumbai,0
6978.63,12816.22,0.545,13,5,0,1,0,1,0,0,0,1,18,87,0,81,13,Groceries,IMPS,0,0,0,3.0,0,1,0,Business,Mumbai,Mumbai,Coimbatore,0
14536.91,12816.22,1.134,15,5,1,0,0,1,1,0,0,1,16,70,0,81,13,E-commerce,IMPS,0,0,0,14.0,0,1,0,Business,Mumbai,Mumbai,Mumbai,0
5466.35,12816.22,0.427,7,6,1,0,0,1,0,0,0,1,12,87,1,71,19,Electronics,IMPS,0,0,0,11.0,0,2,0,Business,Mumbai,Mumbai,Mumbai,0
7758.4,12816.22,0.605,2,0,1,0,0,1,0,0,0,1,18,87,0,82,26,E-commerce,IMPS,0,1,0,3.0,0,1,0,Business,Mumbai,Mumbai,Mumbai,0
4606.42,12816.22,0.359,6,0,1,0,0,1,0,0,0,1,25,87,0,82,26,E-commerce,IMPS,0,0,0,5.0,0,2,0,Business,Mumbai,Mumbai,Mumbai,0
4547.78,12816.22,0.355,6,0,1,0,0,1,0,0,0,1,25,85,0,81,13,Travel,IMPS,0,0,0,7.0,1,3,0,Business,Mumbai,Mumbai,Mumbai,0
10771.2,12816.22,0.84,11,1,1,0,0,1,0,0,0,1,17,96,1,88,15,Food,IMPS,0,0,0,7.0,0,0,0,Business,Mumbai,Mumbai,Mumbai,0
55664.84,12816.22,4.343,0,2,1,0,0,1,0,0,0,1,11,90,1,99,4,Crypto,IMPS,1,1,0,8.0,0,1,1,Business,Mumbai,Mumbai,Mumbai,0
8811.67,12816.22,0.688,3,2,1,0,0,1,0,0,0,1,12,87,1,79,15,Retail,IMPS,0,1,0,4.0,0,2,0,Business,Mumbai,Mumbai,Mumbai,0
38785.19,12816.22,3.026,14,2,1,0,0,1,0,0,0,1,8,85,0,81,13,Groceries,IMPS,0,0,0,6.0,0,2,0,Business,Mumbai,Mumbai,Mumbai,0
1588.1,2802.51,0.567,20,6,1,1,0,0,0,0,0,1,17,94,0,96,4,E-commerce,IMPS,0,0,0,15.0,0,0,0,Salaried,Hyderabad,Delhi,Delhi,0
1575.89,2802.51,0.562,21,6,1,1,0,0,0,0,0,1,21,92,1,72,9,Groceries,IMPS,0,0,0,10.0,1,1,0,Salaried,Hyderabad,Delhi,Delhi,0
2594.57,2802.51,0.926,21,6,1,1,0,0,0,0,0,1,13,95,1,96,2,E-commerce,IMPS,0,0,0,7.0,2,2,0,Salaried,Hyderabad,Delhi,Delhi,0
3426.32,2802.51,1.223,23,6,1,1,0,0,0,0,0,0,22,91,1,98,22,Retail,IMPS,0,0,0,3.0,0,3,0,Salaried,Hyderabad,Delhi,Delhi,0
873.02,2802.51,0.312,4,0,1,1,0,0,0,0,0,1,32,93,1,85,30,Travel,IMPS,0,1,0,15.0,0,4,0,Salaried,Hyderabad,Delhi,Delhi,0
1376.72,2802.51,0.491,20,0,1,1,0,0,0,0,0,0,12,100,0,85,30,Groceries,IMPS,0,0,0,11.0,0,5,0,Salaried,Hyderabad,Delhi,Delhi,0
3631.25,2802.51,1.296,11,2,1,1,0,0,0,1,0,1,4,88,1,96,4,E-commerce,IMPS,0,0,1,2.0,0,0,0,Salaried,Hyderabad,Delhi,Delhi,0
1708.59,2802.51,0.61,16,3,1,1,0,0,0,0,0,1,23,85,0,96,4,E-commerce,IMPS,0,0,0,8.0,0,0,0,Salaried,Hyderabad,Delhi,Delhi,0
3463.32,2802.51,1.236,21,3,0,1,0,0,0,0,0,1,15,98,0,85,30,E-commerce,IMPS,0,0,0,7.0,0,1,0,Salaried,Hyderabad,Delhi,Kolkata,0
3860.96,2802.51,1.378,8,5,0,1,0,0,0,0,0,1,22,86,1,80,10,Groceries,IMPS,0,0,0,3.0,0,0,0,Salaried,Hyderabad,Delhi,Indore,0
3763.11,2802.51,1.343,12,6,1,0,0,1,0,1,0,1,26,86,0,96,4,Food,IMPS,0,0,1,10.0,0,0,0,Salaried,Hyderabad,Hyderabad,Hyderabad,0
3307.73,2802.51,1.18,22,6,1,0,0,1,0,0,0,1,18,87,1,93,23,E-commerce,IMPS,0,0,0,12.0,0,1,0,Salaried,Hyderabad,Hyderabad,Hyderabad,0
2633.92,2802.51,0.94,1,0,1,0,0,1,0,0,0,1,14,88,0,72,9,Groceries,IMPS,0,1,0,1.0,0,2,0,Salaried,Hyderabad,Hyderabad,Hyderabad,0
40136.64,2802.51,14.322,6,0,1,1,1,0,0,4,1,1,18,32,1,26,75,E-commerce,Debit Card,0,0,1,3.0,0,3,1,Salaried,Hyderabad,Bengaluru,Bengaluru,1
1073.65,2802.51,0.383,14,0,0,1,0,0,0,0,0,1,25,100,0,80,10,E-commerce,IMPS,0,0,1,7.0,0,3,0,Salaried,Hyderabad,Chennai,Bengaluru,0
21290.53,2802.51,7.597,17,0,1,1,1,0,1,0,0,1,22,39,1,16,76,Food,IMPS,0,0,0,6.0,0,4,1,Salaried,Hyderabad,Chennai,Chennai,1
3265.95,2802.51,1.165,19,0,1,1,0,0,0,2,0,1,31,95,0,85,30,Groceries,IMPS,0,0,1,15.0,0,5,0,Salaried,Hyderabad,Chennai,Chennai,0
1171.24,2802.51,0.418,20,0,1,1,0,0,0,0,0,1,18,88,0,93,23,Travel,IMPS,0,0,0,8.0,1,6,0,Salaried,Hyderabad,Chennai,Chennai,0
2328.37,2802.51,0.831,10,1,1,1,0,0,0,0,0,1,13,85,0,96,2,E-commerce,IMPS,0,0,0,12.0,0,4,0,Salaried,Hyderabad,Chennai,Chennai,0
1325.81,2802.51,0.473,14,1,1,1,0,0,0,0,0,1,19,87,0,96,4,Retail,IMPS,0,0,0,12.0,0,4,0,Salaried,Hyderabad,Chennai,Chennai,0
2813.35,2802.51,1.004,16,1,1,1,0,0,0,0,0,1,20,87,0,93,23,Groceries,IMPS,0,0,0,6.0,0,5,0,Salaried,Hyderabad,Chennai,Chennai,0
1438.15,2802.51,0.513,20,1,1,1,0,0,0,0,0,1,18,98,0,96,4,Travel,IMPS,0,0,0,3.0,0,4,0,Salaried,Hyderabad,Chennai,Chennai,0
3692.84,2802.51,1.318,2,2,1,1,0,0,0,0,0,1,17,98,0,80,10,Groceries,IMPS,0,1,0,2.0,0,4,0,Salaried,Hyderabad,Chennai,Chennai,0
3230.56,2802.51,1.153,7,2,1,1,0,0,0,0,0,1,13,100,1,80,0,Electronics,IMPS,0,0,0,5.0,0,5,0,Salaried,Hyderabad,Chennai,Chennai,0
2873.09,2802.51,1.025,8,2,1,1,0,0,0,0,0,1,22,86,1,98,21,Food,IMPS,0,0,0,9.0,1,6,0,Salaried,Hyderabad,Chennai,Chennai,0
1443.87,2802.51,0.515,11,2,1,1,0,0,0,0,0,1,14,100,0,80,0,Travel,IMPS,0,0,0,4.0,0,6,0,Salaried,Hyderabad,Chennai,Chennai,0
26432.32,2802.51,9.432,15,2,1,1,0,0,1,0,0,1,19,97,1,25,82,Crypto,Credit Card,1,0,0,13.0,0,6,1,Salaried,Hyderabad,Chennai,Chennai,1
